pid,max_value_column,max_value,date
D20240215T150055_IFCB010_00465,detritus,0.9995,20240215
D20240215T150055_IFCB010_00466,Pyramimonas,0.9595,20240215
D20240215T150055_IFCB010_00467,Cylindrotheca_morphotype1,0.5747,20240215
D20240215T150055_IFCB010_00468,detritus,0.995,20240215
D20240215T150055_IFCB010_00469,fiber,1.0,20240215
D20240215T150055_IFCB010_00470,fiber,0.963,20240215
D20240215T150055_IFCB010_00471,detritus_transparent,0.657,20240215
D20240215T150055_IFCB010_00472,nanoplankton_mix,0.5674,20240215
D20240215T150055_IFCB010_00473,Bacillariophyceae,0.796,20240215
D20240215T150055_IFCB010_00474,detritus,0.971,20240215
D20240215T150055_IFCB010_00475,detritus,0.9985,20240215
D20240215T150055_IFCB010_00476,detritus,0.56,20240215
D20240215T150055_IFCB010_00477,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_00478,Cryptophyta,0.9995,20240215
D20240215T150055_IFCB010_00479,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_00480,nanoplankton_mix,0.6567,20240215
D20240215T150055_IFCB010_00481,nanoplankton_mix,0.984,20240215
D20240215T150055_IFCB010_00482,fiber,1.0,20240215
D20240215T150055_IFCB010_00483,fiber,0.9873,20240215
D20240215T150055_IFCB010_00484,Guinardia_delicatula,0.6157,20240215
D20240215T150055_IFCB010_00486,fiber,1.0,20240215
D20240215T150055_IFCB010_00487,detritus,0.923,20240215
D20240215T150055_IFCB010_00488,Cryptophyta,0.98,20240215
D20240215T150055_IFCB010_00489,detritus,0.5093,20240215
D20240215T150055_IFCB010_00490,detritus,0.9995,20240215
D20240215T150055_IFCB010_00491,detritus,0.9966,20240215
D20240215T150055_IFCB010_00492,detritus,0.8496,20240215
D20240215T150055_IFCB010_00493,detritus,0.9966,20240215
D20240215T150055_IFCB010_00494,fiber,0.9946,20240215
D20240215T150055_IFCB010_00495,detritus,0.9995,20240215
D20240215T150055_IFCB010_00496,fiber,0.995,20240215
D20240215T150055_IFCB010_00497,Calciopappus,0.1696,20240215
D20240215T150055_IFCB010_00498,detritus,0.5513,20240215
D20240215T150055_IFCB010_00499,detritus,0.9717,20240215
D20240215T150055_IFCB010_00500,fiber,1.0,20240215
D20240215T150055_IFCB010_00501,detritus,0.9995,20240215
D20240215T150055_IFCB010_00502,Apedinella,0.999,20240215
D20240215T150055_IFCB010_00503,detritus,0.9985,20240215
D20240215T150055_IFCB010_00504,nanoplankton_mix,0.9946,20240215
D20240215T150055_IFCB010_00505,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_00506,detritus,0.6704,20240215
D20240215T150055_IFCB010_00507,detritus,0.9995,20240215
D20240215T150055_IFCB010_00508,fiber,1.0,20240215
D20240215T150055_IFCB010_00509,fiber,0.9624,20240215
D20240215T150055_IFCB010_00510,fiber,0.9995,20240215
D20240215T150055_IFCB010_00511,detritus,0.981,20240215
D20240215T150055_IFCB010_00512,fiber,1.0,20240215
D20240215T150055_IFCB010_00514,pennate,0.4014,20240215
D20240215T150055_IFCB010_00515,detritus,0.9985,20240215
D20240215T150055_IFCB010_00516,nanoplankton_mix,0.9883,20240215
D20240215T150055_IFCB010_00517,detritus,1.0,20240215
D20240215T150055_IFCB010_00518,fiber,0.9893,20240215
D20240215T150055_IFCB010_00519,Apedinella,0.873,20240215
D20240215T150055_IFCB010_00520,detritus,0.982,20240215
D20240215T150055_IFCB010_00521,Cryptophyta,0.5767,20240215
D20240215T150055_IFCB010_00522,nanoplankton_mix,0.6445,20240215
D20240215T150055_IFCB010_00523,detritus_transparent,0.5645,20240215
D20240215T150055_IFCB010_00524,Guinardia_delicatula,0.9917,20240215
D20240215T150055_IFCB010_00525,Guinardia_delicatula,0.928,20240215
D20240215T150055_IFCB010_00526,fiber,1.0,20240215
D20240215T150055_IFCB010_00527,Heterocapsa_rotundata,0.735,20240215
D20240215T150055_IFCB010_00528,detritus,0.999,20240215
D20240215T150055_IFCB010_00529,detritus,0.9697,20240215
D20240215T150055_IFCB010_00531,nanoplankton_mix,0.9746,20240215
D20240215T150055_IFCB010_00532,detritus,0.4583,20240215
D20240215T150055_IFCB010_00533,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_00534,Pyramimonas,0.438,20240215
D20240215T150055_IFCB010_00535,detritus_transparent,0.6465,20240215
D20240215T150055_IFCB010_00536,detritus,1.0,20240215
D20240215T150055_IFCB010_00537,Pseudo-nitzschia,0.8804,20240215
D20240215T150055_IFCB010_00539,nanoplankton_mix,0.9956,20240215
D20240215T150055_IFCB010_00540,detritus_transparent,0.9985,20240215
D20240215T150055_IFCB010_00541,detritus,0.991,20240215
D20240215T150055_IFCB010_00542,nanoplankton_mix,0.9766,20240215
D20240215T150055_IFCB010_00543,detritus,0.9966,20240215
D20240215T150055_IFCB010_00544,Pyramimonas,0.3108,20240215
D20240215T150055_IFCB010_00545,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_00546,detritus,0.999,20240215
D20240215T150055_IFCB010_00547,fiber,0.84,20240215
D20240215T150055_IFCB010_00549,Cryptophyta,1.0,20240215
D20240215T150055_IFCB010_00550,detritus,0.999,20240215
D20240215T150055_IFCB010_00551,Asterionellopsis_glacialis,0.5376,20240215
D20240215T150055_IFCB010_00552,detritus,0.821,20240215
D20240215T150055_IFCB010_00553,nanoplankton_mix,0.9634,20240215
D20240215T150055_IFCB010_00554,fiber,1.0,20240215
D20240215T150055_IFCB010_00555,nanoplankton_mix,0.5073,20240215
D20240215T150055_IFCB010_00556,nanoplankton_mix,0.817,20240215
D20240215T150055_IFCB010_00557,detritus,0.9287,20240215
D20240215T150055_IFCB010_00558,detritus,0.9644,20240215
D20240215T150055_IFCB010_00559,detritus,1.0,20240215
D20240215T150055_IFCB010_00560,detritus,0.959,20240215
D20240215T150055_IFCB010_00561,Leptocylindrus,0.999,20240215
D20240215T150055_IFCB010_00562,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_00563,detritus,0.9663,20240215
D20240215T150055_IFCB010_00564,fiber_TAG_external_detritus,0.9995,20240215
D20240215T150055_IFCB010_00565,nanoplankton_mix,0.961,20240215
D20240215T150055_IFCB010_00566,fiber_TAG_external_detritus,0.996,20240215
D20240215T150055_IFCB010_00567,fiber,1.0,20240215
D20240215T150055_IFCB010_00568,fiber,0.63,20240215
D20240215T150055_IFCB010_00569,nanoplankton_mix,0.796,20240215
D20240215T150055_IFCB010_00570,detritus,0.6616,20240215
D20240215T150055_IFCB010_00571,detritus,0.4934,20240215
D20240215T150055_IFCB010_00572,Bacillariophyceae,0.7446,20240215
D20240215T150055_IFCB010_00574,detritus,0.995,20240215
D20240215T150055_IFCB010_00575,fiber,1.0,20240215
D20240215T150055_IFCB010_00576,detritus,0.961,20240215
D20240215T150055_IFCB010_00577,detritus_transparent,0.4004,20240215
D20240215T150055_IFCB010_00578,detritus,0.9175,20240215
D20240215T150055_IFCB010_00579,Chaetoceros,0.951,20240215
D20240215T150055_IFCB010_00580,Asterionellopsis_glacialis,1.0,20240215
D20240215T150055_IFCB010_00581,nanoplankton_mix,0.991,20240215
D20240215T150055_IFCB010_00582,detritus,0.9917,20240215
D20240215T150055_IFCB010_00583,Syracosphaera_pulchra,0.615,20240215
D20240215T150055_IFCB010_00584,detritus,0.9976,20240215
D20240215T150055_IFCB010_00585,detritus,1.0,20240215
D20240215T150055_IFCB010_00586,detritus,0.825,20240215
D20240215T150055_IFCB010_00587,detritus,0.999,20240215
D20240215T150055_IFCB010_00588,Amoeba,0.904,20240215
D20240215T150055_IFCB010_00589,Leptocylindrus,0.9995,20240215
D20240215T150055_IFCB010_00590,Bacillariophyceae,0.6094,20240215
D20240215T150055_IFCB010_00591,detritus,0.9893,20240215
D20240215T150055_IFCB010_00592,Asterionellopsis_glacialis,1.0,20240215
D20240215T150055_IFCB010_00593,nanoplankton_mix,0.7905,20240215
D20240215T150055_IFCB010_00595,detritus,0.9995,20240215
D20240215T150055_IFCB010_00596,detritus,0.95,20240215
D20240215T150055_IFCB010_00598,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_00599,fiber,1.0,20240215
D20240215T150055_IFCB010_00600,detritus,0.9126,20240215
D20240215T150055_IFCB010_00601,nanoplankton_mix,0.957,20240215
D20240215T150055_IFCB010_00602,detritus,1.0,20240215
D20240215T150055_IFCB010_00604,Cryptophyta,0.4946,20240215
D20240215T150055_IFCB010_00605,detritus,0.987,20240215
D20240215T150055_IFCB010_00606,nanoplankton_mix,0.9907,20240215
D20240215T150055_IFCB010_00607,detritus,0.9077,20240215
D20240215T150055_IFCB010_00609,fiber,1.0,20240215
D20240215T150055_IFCB010_00610,detritus,0.999,20240215
D20240215T150055_IFCB010_00611,Heterocapsa_rotundata,0.467,20240215
D20240215T150055_IFCB010_00612,detritus,1.0,20240215
D20240215T150055_IFCB010_00613,nanoplankton_mix,0.9927,20240215
D20240215T150055_IFCB010_00614,detritus,1.0,20240215
D20240215T150055_IFCB010_00615,fiber,1.0,20240215
D20240215T150055_IFCB010_00616,Thalassiosira_TAG_external_detritus,0.983,20240215
D20240215T150055_IFCB010_00619,detritus,0.998,20240215
D20240215T150055_IFCB010_00620,detritus,0.997,20240215
D20240215T150055_IFCB010_00621,nanoplankton_mix,0.843,20240215
D20240215T150055_IFCB010_00622,detritus,0.738,20240215
D20240215T150055_IFCB010_00623,Chaetoceros_socialis,0.73,20240215
D20240215T150055_IFCB010_00624,detritus,0.9995,20240215
D20240215T150055_IFCB010_00625,nanoplankton_mix,0.824,20240215
D20240215T150055_IFCB010_00627,fiber_TAG_external_detritus,0.4824,20240215
D20240215T150055_IFCB010_00628,Cryptophyta,1.0,20240215
D20240215T150055_IFCB010_00629,Pyramimonas,0.9976,20240215
D20240215T150055_IFCB010_00630,Amphidinium,0.672,20240215
D20240215T150055_IFCB010_00631,fiber,0.9263,20240215
D20240215T150055_IFCB010_00632,detritus,0.8867,20240215
D20240215T150055_IFCB010_00634,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_00635,Pyramimonas,1.0,20240215
D20240215T150055_IFCB010_00636,nanoplankton_mix,0.996,20240215
D20240215T150055_IFCB010_00637,flagellate,0.618,20240215
D20240215T150055_IFCB010_00639,nanoplankton_mix,0.9976,20240215
D20240215T150055_IFCB010_00640,detritus_transparent,0.796,20240215
D20240215T150055_IFCB010_00641,detritus,0.9995,20240215
D20240215T150055_IFCB010_00642,detritus,0.9985,20240215
D20240215T150055_IFCB010_00643,detritus,1.0,20240215
D20240215T150055_IFCB010_00644,detritus,0.959,20240215
D20240215T150055_IFCB010_00645,Karenia,0.974,20240215
D20240215T150055_IFCB010_00646,detritus,1.0,20240215
D20240215T150055_IFCB010_00647,detritus,1.0,20240215
D20240215T150055_IFCB010_00649,Asterionellopsis_glacialis,0.999,20240215
D20240215T150055_IFCB010_00650,detritus,0.996,20240215
D20240215T150055_IFCB010_00651,nanoplankton_mix,0.9746,20240215
D20240215T150055_IFCB010_00652,nanoplankton_mix,0.995,20240215
D20240215T150055_IFCB010_00653,Thalassiosira_TAG_external_detritus,0.998,20240215
D20240215T150055_IFCB010_00654,detritus,0.8633,20240215
D20240215T150055_IFCB010_00655,fiber_TAG_external_detritus,0.893,20240215
D20240215T150055_IFCB010_00656,fiber,1.0,20240215
D20240215T150055_IFCB010_00657,detritus,0.9873,20240215
D20240215T150055_IFCB010_00658,fiber,1.0,20240215
D20240215T150055_IFCB010_00659,nanoplankton_mix,0.993,20240215
D20240215T150055_IFCB010_00661,Asterionellopsis_glacialis,0.336,20240215
D20240215T150055_IFCB010_00662,Dinophysis_norvegica,0.647,20240215
D20240215T150055_IFCB010_00663,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_00664,fiber,0.9995,20240215
D20240215T150055_IFCB010_00665,detritus,0.958,20240215
D20240215T150055_IFCB010_00666,fiber,0.9995,20240215
D20240215T150055_IFCB010_00667,detritus,1.0,20240215
D20240215T150055_IFCB010_00668,detritus,1.0,20240215
D20240215T150055_IFCB010_00669,Cryptophyta,0.9956,20240215
D20240215T150055_IFCB010_00670,detritus,0.9565,20240215
D20240215T150055_IFCB010_00671,nanoplankton_mix,0.6396,20240215
D20240215T150055_IFCB010_00672,fiber,0.979,20240215
D20240215T150055_IFCB010_00673,detritus,1.0,20240215
D20240215T150055_IFCB010_00674,fiber,0.9995,20240215
D20240215T150055_IFCB010_00675,detritus,0.9917,20240215
D20240215T150055_IFCB010_00676,detritus,0.818,20240215
D20240215T150055_IFCB010_00677,detritus,0.9976,20240215
D20240215T150055_IFCB010_00679,detritus,1.0,20240215
D20240215T150055_IFCB010_00680,nanoplankton_mix,0.858,20240215
D20240215T150055_IFCB010_00681,detritus,0.7046,20240215
D20240215T150055_IFCB010_00682,fiber,1.0,20240215
D20240215T150055_IFCB010_00683,detritus,0.7773,20240215
D20240215T150055_IFCB010_00684,Cryptophyta,0.5156,20240215
D20240215T150055_IFCB010_00686,nanoplankton_mix,0.997,20240215
D20240215T150055_IFCB010_00687,Thalassiosira_sp_aff_mala,0.9385,20240215
D20240215T150055_IFCB010_00688,fiber,0.916,20240215
D20240215T150055_IFCB010_00689,detritus,1.0,20240215
D20240215T150055_IFCB010_00691,Cerataulina_pelagica,0.956,20240215
D20240215T150055_IFCB010_00692,detritus,0.9985,20240215
D20240215T150055_IFCB010_00694,detritus,0.725,20240215
D20240215T150055_IFCB010_00695,detritus,0.647,20240215
D20240215T150055_IFCB010_00696,detritus,0.992,20240215
D20240215T150055_IFCB010_00697,nanoplankton_mix,0.9683,20240215
D20240215T150055_IFCB010_00698,nanoplankton_mix,0.9795,20240215
D20240215T150055_IFCB010_00699,nanoplankton_mix,0.8125,20240215
D20240215T150055_IFCB010_00701,detritus,0.999,20240215
D20240215T150055_IFCB010_00702,detritus,0.9985,20240215
D20240215T150055_IFCB010_00703,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_00704,nanoplankton_mix,0.962,20240215
D20240215T150055_IFCB010_00705,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_00706,detritus,0.9995,20240215
D20240215T150055_IFCB010_00707,Heterocapsa_rotundata,0.31,20240215
D20240215T150055_IFCB010_00708,fiber,1.0,20240215
D20240215T150055_IFCB010_00709,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_00711,fiber,0.632,20240215
D20240215T150055_IFCB010_00713,nanoplankton_mix,0.9053,20240215
D20240215T150055_IFCB010_00714,detritus,0.8354,20240215
D20240215T150055_IFCB010_00715,detritus,0.997,20240215
D20240215T150055_IFCB010_00717,fiber,1.0,20240215
D20240215T150055_IFCB010_00718,detritus,0.9854,20240215
D20240215T150055_IFCB010_00719,Thalassiosira_TAG_external_detritus,0.584,20240215
D20240215T150055_IFCB010_00720,fiber,0.994,20240215
D20240215T150055_IFCB010_00721,detritus,0.9106,20240215
D20240215T150055_IFCB010_00722,detritus_transparent,0.699,20240215
D20240215T150055_IFCB010_00723,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_00724,Pyramimonas,0.992,20240215
D20240215T150055_IFCB010_00725,fiber,0.991,20240215
D20240215T150055_IFCB010_00727,nanoplankton_mix,0.977,20240215
D20240215T150055_IFCB010_00728,flagellate,0.9917,20240215
D20240215T150055_IFCB010_00729,Pyramimonas,0.9243,20240215
D20240215T150055_IFCB010_00730,detritus,0.9976,20240215
D20240215T150055_IFCB010_00731,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_00732,fiber,1.0,20240215
D20240215T150055_IFCB010_00733,Syracosphaera_pulchra,0.7393,20240215
D20240215T150055_IFCB010_00735,Heterocapsa_rotundata,0.729,20240215
D20240215T150055_IFCB010_00736,nanoplankton_mix,0.9897,20240215
D20240215T150055_IFCB010_00737,Cryptophyta,0.942,20240215
D20240215T150055_IFCB010_00738,Thalassiosira_TAG_external_detritus,0.5215,20240215
D20240215T150055_IFCB010_00739,fiber_TAG_external_detritus,0.998,20240215
D20240215T150055_IFCB010_00740,Guinardia_delicatula,0.894,20240215
D20240215T150055_IFCB010_00741,nanoplankton_mix,0.3838,20240215
D20240215T150055_IFCB010_00742,nanoplankton_mix,0.98,20240215
D20240215T150055_IFCB010_00743,fiber,1.0,20240215
D20240215T150055_IFCB010_00744,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_00745,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_00746,detritus,0.833,20240215
D20240215T150055_IFCB010_00747,nanoplankton_mix,0.701,20240215
D20240215T150055_IFCB010_00748,detritus,0.998,20240215
D20240215T150055_IFCB010_00749,Dinobryon,1.0,20240215
D20240215T150055_IFCB010_00751,Thalassionema,0.997,20240215
D20240215T150055_IFCB010_00752,Heterocapsa_rotundata,1.0,20240215
D20240215T150055_IFCB010_00753,detritus,0.9995,20240215
D20240215T150055_IFCB010_00754,detritus,0.9326,20240215
D20240215T150055_IFCB010_00755,detritus,1.0,20240215
D20240215T150055_IFCB010_00756,Leptocylindrus,0.9453,20240215
D20240215T150055_IFCB010_00757,Chrysochromulina,0.5425,20240215
D20240215T150055_IFCB010_00759,detritus,1.0,20240215
D20240215T150055_IFCB010_00760,fiber,1.0,20240215
D20240215T150055_IFCB010_00761,nanoplankton_mix,0.627,20240215
D20240215T150055_IFCB010_00762,detritus,0.9844,20240215
D20240215T150055_IFCB010_00763,Heterocapsa_rotundata,0.99,20240215
D20240215T150055_IFCB010_00764,Leptocylindrus,0.8125,20240215
D20240215T150055_IFCB010_00765,detritus,0.977,20240215
D20240215T150055_IFCB010_00766,Leptocylindrus,0.9995,20240215
D20240215T150055_IFCB010_00767,nanoplankton_mix,0.881,20240215
D20240215T150055_IFCB010_00768,nanoplankton_mix,0.983,20240215
D20240215T150055_IFCB010_00770,detritus,1.0,20240215
D20240215T150055_IFCB010_00771,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_00772,detritus,1.0,20240215
D20240215T150055_IFCB010_00773,detritus,0.999,20240215
D20240215T150055_IFCB010_00774,detritus,0.993,20240215
D20240215T150055_IFCB010_00776,nanoplankton_mix,0.995,20240215
D20240215T150055_IFCB010_00777,detritus,0.9985,20240215
D20240215T150055_IFCB010_00778,fiber,1.0,20240215
D20240215T150055_IFCB010_00779,nanoplankton_mix,0.693,20240215
D20240215T150055_IFCB010_00780,detritus,0.828,20240215
D20240215T150055_IFCB010_00781,fiber,1.0,20240215
D20240215T150055_IFCB010_00782,fiber,0.9536,20240215
D20240215T150055_IFCB010_00783,nanoplankton_mix,0.8364,20240215
D20240215T150055_IFCB010_00784,Acanthoica_quattrospina,0.3298,20240215
D20240215T150055_IFCB010_00785,pennate,0.3098,20240215
D20240215T150055_IFCB010_00786,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_00787,Bacillariophyceae,0.7925,20240215
D20240215T150055_IFCB010_00788,nanoplankton_mix,0.492,20240215
D20240215T150055_IFCB010_00789,nanoplankton_mix,0.8345,20240215
D20240215T150055_IFCB010_00790,detritus,0.9946,20240215
D20240215T150055_IFCB010_00791,Asterionellopsis_glacialis,0.9927,20240215
D20240215T150055_IFCB010_00792,fiber,0.7637,20240215
D20240215T150055_IFCB010_00793,detritus,0.9727,20240215
D20240215T150055_IFCB010_00794,detritus,1.0,20240215
D20240215T150055_IFCB010_00795,detritus,1.0,20240215
D20240215T150055_IFCB010_00796,Leptocylindrus,0.9824,20240215
D20240215T150055_IFCB010_00797,detritus,0.6753,20240215
D20240215T150055_IFCB010_00798,detritus,0.997,20240215
D20240215T150055_IFCB010_00800,detritus,1.0,20240215
D20240215T150055_IFCB010_00801,nanoplankton_mix,0.6206,20240215
D20240215T150055_IFCB010_00802,detritus_transparent,0.9946,20240215
D20240215T150055_IFCB010_00803,flagellate,0.812,20240215
D20240215T150055_IFCB010_00804,fiber,1.0,20240215
D20240215T150055_IFCB010_00805,detritus,0.9937,20240215
D20240215T150055_IFCB010_00806,detritus,0.9976,20240215
D20240215T150055_IFCB010_00807,fiber,1.0,20240215
D20240215T150055_IFCB010_00808,fiber,1.0,20240215
D20240215T150055_IFCB010_00809,fiber,0.9995,20240215
D20240215T150055_IFCB010_00810,detritus,0.9995,20240215
D20240215T150055_IFCB010_00811,detritus,0.996,20240215
D20240215T150055_IFCB010_00812,Heterocapsa_rotundata,0.999,20240215
D20240215T150055_IFCB010_00813,detritus,0.9995,20240215
D20240215T150055_IFCB010_00814,detritus,0.9243,20240215
D20240215T150055_IFCB010_00815,fiber,0.987,20240215
D20240215T150055_IFCB010_00816,detritus,0.9995,20240215
D20240215T150055_IFCB010_00817,detritus,0.9976,20240215
D20240215T150055_IFCB010_00818,fiber,0.9917,20240215
D20240215T150055_IFCB010_00819,detritus,0.995,20240215
D20240215T150055_IFCB010_00821,fiber,0.713,20240215
D20240215T150055_IFCB010_00822,nanoplankton_mix,0.9966,20240215
D20240215T150055_IFCB010_00824,fiber,0.9883,20240215
D20240215T150055_IFCB010_00825,detritus,0.999,20240215
D20240215T150055_IFCB010_00826,detritus,0.9985,20240215
D20240215T150055_IFCB010_00827,Cryptophyta,0.921,20240215
D20240215T150055_IFCB010_00828,Thalassiosira_TAG_external_detritus,0.4849,20240215
D20240215T150055_IFCB010_00830,nanoplankton_mix,0.989,20240215
D20240215T150055_IFCB010_00831,detritus,0.665,20240215
D20240215T150055_IFCB010_00832,nanoplankton_mix,0.753,20240215
